ctrl,n,seed,field,A,logA,attack,omega,phase,r0,r_max,safe_frac,r_end,captured,crossed,t_cross,mean_r,ctrl_action
B6_center_anchored,6,5,linear,0.1,-1.0,sinusoid,0.9737811796247317,2,0.15,0.15,1.0,0.09490542654147607,false,false,Inf,0.12481651224231403,0.05398504384087442
B6_center_anchored,6,5,linear,0.1,-1.0,sinusoid,0.9737811796247317,2,0.35,0.35,1.0,0.0949054265433586,false,false,Inf,0.14150163586367548,0.10673239201807201
B6_center_anchored,6,5,linear,0.1,-1.0,square,2.345493929644792,1,0.15,0.15,1.0,0.09465672439980735,false,false,Inf,0.0967967291121622,0.11455017116310184
B6_center_anchored,6,5,linear,0.1,-1.0,square,2.345493929644792,1,0.35,0.35,1.0,0.09465672439980735,false,false,Inf,0.10350593004425833,0.13739694171099112
B6_center_anchored,6,5,linear,0.1,-1.0,square,0.6454881148822683,2,0.15,0.15,1.0,0.09465672439980735,false,false,Inf,0.09682308475992218,0.13570316828171006
B6_center_anchored,6,5,linear,0.1,-1.0,square,0.6454881148822683,2,0.35,0.35,1.0,0.09465672439980735,false,false,Inf,0.10353231694904018,0.15857555956732072
B6_center_anchored,6,5,linear,0.1,-1.0,chirp,11.601479506543582,1,0.15,0.15,1.0,0.11913247374852513,false,false,Inf,0.12243801215833709,0.007885468121935862
B6_center_anchored,6,5,linear,0.1,-1.0,chirp,11.601479506543582,1,0.35,0.35,1.0,0.1273133292513412,false,false,Inf,0.14309380791395984,0.07725730075301537
B6_center_anchored,6,5,linear,0.1,-1.0,chirp,5.7080360759589475,2,0.15,0.15,1.0,0.11379218271691212,false,false,Inf,0.11942312081541402,0.003910404304451296
B6_center_anchored,6,5,linear,0.1,-1.0,chirp,5.7080360759589475,2,0.35,0.35,1.0,0.1191689068639768,false,false,Inf,0.1340007245737359,0.03532838853899921
B6_center_anchored,6,5,linear,0.1,-1.0,multifreq,0.897945906697809,1,0.15,0.15,1.0,0.11385455343009777,false,false,Inf,0.12870240288427745,0.010352563838949082
B6_center_anchored,6,5,linear,0.1,-1.0,multifreq,0.897945906697809,1,0.35,0.35,1.0,0.11385121378791879,false,false,Inf,0.14348876443776695,0.03765578699373979
B6_center_anchored,6,5,linear,0.1,-1.0,multifreq,4.065113691259014,2,0.15,0.15,1.0,0.12774268235997782,false,false,Inf,0.14526516042238616,0.006885995624590314
B6_center_anchored,6,5,linear,0.1,-1.0,multifreq,4.065113691259014,2,0.35,0.35,1.0,0.12774268263531918,false,false,Inf,0.15333134774309343,0.03168546687379985
B6_center_anchored,6,5,linear,0.1,-1.0,ou_noise,1.3227083652174874,1,0.15,0.15,1.0,0.12769133541808764,false,false,Inf,0.12993135200515324,0.05145972751730765
B6_center_anchored,6,5,linear,0.1,-1.0,ou_noise,1.3227083652174874,1,0.35,0.35,1.0,0.1276915601671177,false,false,Inf,0.13587393518578883,0.08378820744727737
B6_center_anchored,6,5,linear,0.1,-1.0,ou_noise,4.1799305664834,2,0.15,0.15,1.0,0.11934705874504316,false,false,Inf,0.1236270408498533,0.006730912843211776
B6_center_anchored,6,5,linear,0.1,-1.0,ou_noise,4.1799305664834,2,0.35,0.35,1.0,0.11933150744018528,false,false,Inf,0.13053225354612077,0.019249790337152423
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,sinusoid,2.0511717487311705,1,0.15,0.15,1.0,0.032846023893305425,false,false,Inf,0.057587234618261145,0.09639364069365013
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,sinusoid,2.0511717487311705,1,0.35,0.35,1.0,0.03284602389308169,false,false,Inf,0.06434992048603377,0.11430475274672683
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,sinusoid,1.9642726276617517,2,0.15,0.15,1.0,0.031728497192323124,false,false,Inf,0.0706174263248977,0.08857495361095541
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,sinusoid,1.9642726276617517,2,0.35,0.35,1.0,0.0317284971923532,false,false,Inf,0.08978031054100655,0.10024456728745136
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,square,14.141609911096415,1,0.15,0.15,1.0,0.03196701313441714,false,false,Inf,0.03997598082342559,0.1795027998435202
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,square,14.141609911096415,1,0.35,0.35,1.0,0.031971564403881006,false,false,Inf,0.053786941384494524,0.17538244933721106
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,square,2.792067910405508,2,0.15,0.15,1.0,0.03170503542645198,false,false,Inf,0.051041578938046415,0.18263115227809607
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,square,2.792067910405508,2,0.35,0.35,1.0,0.03170503316756877,false,false,Inf,0.08159751773988491,0.17585394555565179
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,chirp,4.1585835657023935,1,0.15,0.15,1.0,0.07250242496744265,false,false,Inf,0.08797130715874556,0.10162714119495928
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,chirp,4.1585835657023935,1,0.35,0.35,1.0,0.07250245680406632,false,false,Inf,0.09756620058787348,0.12713017781293473
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,chirp,6.885494793072133,2,0.15,0.15,1.0,0.07259218346254365,false,false,Inf,0.08729266700009149,0.09710061242895136
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,chirp,6.885494793072133,2,0.35,0.35,1.0,0.08607917709655126,false,false,Inf,0.11401119264237304,0.03608893561896306
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,multifreq,1.0178041511226448,1,0.15,0.15,1.0,0.10819007960009895,false,false,Inf,0.12462371589638467,0.006346592811413476
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,multifreq,1.0178041511226448,1,0.35,0.35,1.0,0.10827141981370195,false,false,Inf,0.13453081921081705,0.03953001188815621
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,multifreq,26.527821021410535,2,0.15,0.15,1.0,0.11861574416065145,false,false,Inf,0.12520530228113874,0.021686868217923937
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,multifreq,26.527821021410535,2,0.35,0.35,1.0,0.1186178506344944,false,false,Inf,0.1356160356214112,0.03390704211935508
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,ou_noise,11.385794517431627,1,0.15,0.15,1.0,0.11934642619388568,false,false,Inf,0.13086416616293356,0.0038119164713055226
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,ou_noise,11.385794517431627,1,0.35,0.35,1.0,0.11928605086871003,false,false,Inf,0.13778307094239758,0.025411565355376198
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,ou_noise,5.312244415567759,2,0.15,0.15,1.0,0.09480901681500603,false,false,Inf,0.11554870047417323,0.05964776860692645
B6_center_anchored,6,5,linear,0.14017374183467698,-0.8533333333333334,ou_noise,5.312244415567759,2,0.35,0.35,1.0,0.10834410051934906,false,false,Inf,0.13604769923608165,0.044071798678823874
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,sinusoid,5.3723415383146484,1,0.15,0.15,1.0,0.01773808715151312,false,false,Inf,0.02816117521886511,0.04826373556552269
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,sinusoid,5.3723415383146484,1,0.35,0.35,1.0,0.017828778920966168,false,false,Inf,0.045202981430461496,0.04283494647220896
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,sinusoid,18.60588644293399,2,0.15,0.15,1.0,0.03351019986181636,false,false,Inf,0.03941801172844198,0.16241182598542567
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,sinusoid,18.60588644293399,2,0.35,0.35,1.0,0.03351019970336098,false,false,Inf,0.05212719572404913,0.18090970201687692
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,square,2.3620733891405656,1,0.15,0.15,1.0,0.003759771992658847,false,false,Inf,0.010048477512074851,0.030911403667036895
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,square,2.3620733891405656,1,0.35,0.35,1.0,0.003846072980962663,false,false,Inf,0.017874789536410855,0.038920424661369316
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,square,22.572613979536317,2,0.15,0.15,1.0,0.00675022283893493,false,false,Inf,0.013627766635784808,0.02081886176201212
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,square,22.572613979536317,2,0.35,0.35,1.0,0.009615143883624453,false,false,Inf,0.026860115118888108,0.04997152465965736
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,chirp,2.8036344050066835,1,0.15,0.15,1.0,0.017827986986838528,false,false,Inf,0.05102520092050248,0.03840849786020444
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,chirp,2.8036344050066835,1,0.35,0.35,1.0,0.02039285859709191,false,false,Inf,0.06168829222737222,0.08122234773708155
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,chirp,0.7313700353255881,2,0.15,0.15,1.0,0.012255871974863972,false,false,Inf,0.07330020470356315,0.018351699851678813
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,chirp,0.7313700353255881,2,0.35,0.35,1.0,0.012228143442470215,false,false,Inf,0.09110035392194739,0.08288561905415591
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,multifreq,21.04256171577013,1,0.15,0.15,1.0,0.07184308202466985,false,false,Inf,0.08745938870193216,0.08134191184862676
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,multifreq,21.04256171577013,1,0.35,0.35,1.0,0.07184298756086704,false,false,Inf,0.10330159655114107,0.10053739515785756
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,multifreq,3.494671606147911,2,0.15,0.15,1.0,0.03278214880743454,false,false,Inf,0.052327112302868656,0.1592607160597529
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,multifreq,3.494671606147911,2,0.35,0.35,1.0,0.03278214880932988,false,false,Inf,0.08426671258484485,0.11707481707562614
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,ou_noise,1.803512643812649,1,0.15,0.15,1.0,0.031766784388187905,false,false,Inf,0.060238920880107266,0.06941080849243285
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,ou_noise,1.803512643812649,1,0.35,0.35,1.0,0.03176677691006697,false,false,Inf,0.06899160650321312,0.10844077791220408
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,ou_noise,3.462363132965595,2,0.15,0.15,1.0,0.09493669668598294,false,false,Inf,0.13499316782704868,0.03969522783516016
B6_center_anchored,6,5,linear,0.19648677899934675,-0.7066666666666667,ou_noise,3.462363132965595,2,0.35,0.35,1.0,0.11385935723807536,false,false,Inf,0.15871578533541508,0.08530811711439144
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,sinusoid,26.593711448648865,1,0.15,0.15,1.0,0.0008351099094238435,false,false,Inf,0.0104493290005222,0.01754271436635329
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,sinusoid,26.593711448648865,1,0.35,0.35,1.0,0.0009017932268859528,false,false,Inf,0.023904629656635482,0.04436634646607817
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,sinusoid,27.44875710205333,2,0.15,0.15,1.0,0.0013763688307610812,false,false,Inf,0.009988255950623219,0.03072174852821598
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,sinusoid,27.44875710205333,2,0.35,0.35,1.0,0.0012538803450569001,false,false,Inf,0.020537367262178485,0.04724733794609051
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,square,0.7536975554045326,1,0.15,0.15,1.0,0.0013535951411554462,false,false,Inf,-0.023641434408091692,0.01051696444634544
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,square,0.7536975554045326,1,0.35,0.35,1.0,0.0013216550896746474,false,false,Inf,-0.013729671891051159,0.03424957239361819
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,square,2.028336150889891,2,0.15,0.15,1.0,0.0013905490834808395,false,false,Inf,-0.011892151529071558,0.010721467400037968
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,square,2.028336150889891,2,0.35,0.35,1.0,0.0013929795485082114,false,false,Inf,0.014739279306984723,0.036621102008024216
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,chirp,5.966759429333667,1,0.15,0.15,1.0,0.0013037245263041626,false,false,Inf,0.021903657965471994,0.009344074579235237
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,chirp,5.966759429333667,1,0.35,0.35,1.0,0.0013435603007657527,false,false,Inf,0.04255582925833485,0.07097566444877618
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,chirp,0.6927440273013815,2,0.15,0.15,1.0,-0.011581757582236283,false,false,Inf,0.06454964460794847,0.015015808745236047
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,chirp,0.6927440273013815,2,0.35,0.35,1.0,-0.01157402427100462,false,false,Inf,0.08093758321453068,0.09904497722804476
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,multifreq,21.223784398893937,1,0.15,0.15,1.0,0.0038247453642627077,false,false,Inf,0.037545793974213065,0.0845741041728255
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,multifreq,21.223784398893937,1,0.35,0.35,1.0,0.009442409375393564,false,false,Inf,0.06040723630227768,0.08064220984195553
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,multifreq,29.2197632492348,2,0.15,0.15,1.0,0.01771610771458466,false,false,Inf,0.04695138477587824,0.05938314093685664
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,multifreq,29.2197632492348,2,0.35,0.35,1.0,0.017594189012361105,false,false,Inf,0.06444829938704266,0.06405669896087748
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,ou_noise,8.295677638073036,1,0.15,0.15,1.0,0.0863170434573217,false,false,Inf,0.089283175653273,0.023098921645794867
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,ou_noise,8.295677638073036,1,0.35,0.35,1.0,0.09475551064470572,false,false,Inf,0.10419696400583937,0.16041774091557984
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,ou_noise,0.6422692474564393,2,0.15,0.15,1.0,0.012317636873147414,false,false,Inf,0.06395323095830122,0.1462318332725949
B6_center_anchored,6,5,linear,0.2754228703338166,-0.56,ou_noise,0.6422692474564393,2,0.35,0.35,1.0,0.017681839826780222,false,false,Inf,0.08973984258988824,0.04201001598193171
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,sinusoid,0.5899761942001447,1,0.15,0.15,1.0,0.0012667387218343164,false,false,Inf,-0.03406627934742102,0.007587159353880669
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,sinusoid,0.5899761942001447,1,0.35,0.35,1.0,0.0013670880041029695,false,false,Inf,-0.023731495678193194,0.02392480974352706
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,sinusoid,1.6509774183328787,2,0.15,0.15,1.0,-0.08677312129826714,false,false,Inf,-0.016408942302707924,0.0172152092322753
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,sinusoid,1.6509774183328787,2,0.35,0.35,1.0,-0.08677177632058494,false,false,Inf,0.0023259218753739976,0.15198715325816392
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,square,15.599606451984995,1,0.15,0.15,1.0,-0.022850308174535077,false,false,Inf,-0.003731438091720142,0.015047188808273063
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,square,15.599606451984995,1,0.35,0.35764214378931963,1.0,-0.022532794501615834,false,false,Inf,0.01352695607695983,0.044614374892207154
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,square,4.122095866854549,2,0.15,0.15,1.0,0.001368274078457643,false,false,Inf,-0.016031668419321816,0.024225607718425232
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,square,4.122095866854549,2,0.35,0.36050493179297866,1.0,0.0013097215661824148,false,false,Inf,0.007024498984071569,0.04158278939840169
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,chirp,0.9732988379418265,1,0.15,0.15,1.0,-0.03530219346758512,false,false,Inf,0.045093760351130704,0.031651561868161524
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,chirp,0.9732988379418265,1,0.35,0.35,1.0,-0.03540086859850209,false,false,Inf,0.06083005565226358,0.11422530889667426
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,chirp,5.596440796629167,2,0.15,0.15,1.0,0.0013053258826901829,false,false,Inf,0.017722983420877098,0.01830012498943188
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,chirp,5.596440796629167,2,0.35,0.3575371733088417,1.0,0.0008128545165788867,false,false,Inf,0.04681456892749116,0.04540934074135712
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,multifreq,8.807709601659875,1,0.15,0.15,1.0,0.001299110453082934,false,false,Inf,0.010187716764743601,0.036562306051476416
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,multifreq,8.807709601659875,1,0.35,0.3507958387850126,1.0,0.001360754238718469,false,false,Inf,0.03861852306919922,0.06093219365738069
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,multifreq,20.034650953887777,2,0.15,0.15,1.0,0.0013719586577319056,false,false,Inf,0.016486499884305523,0.030740767900189713
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,multifreq,20.034650953887777,2,0.35,0.35,1.0,0.001363949943861433,false,false,Inf,0.030651009571207092,0.04770611609317241
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,ou_noise,1.8272902849368375,1,0.15,0.15,1.0,0.0013046233625655886,false,false,Inf,0.05773213246802879,0.03306900210435709
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,ou_noise,1.8272902849368375,1,0.35,0.35005137895588545,1.0,0.0012243324742927547,false,false,Inf,0.10570838248242227,0.06352078090677281
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,ou_noise,14.480100495967815,2,0.15,0.15,1.0,0.0011973675869557307,false,false,Inf,-0.01144052794012716,0.011525688248174388
B6_center_anchored,6,5,linear,0.3860705432153813,-0.41333333333333333,ou_noise,14.480100495967815,2,0.35,0.35,1.0,0.001151128623227605,false,false,Inf,-0.005649903829815413,0.04168524669043957
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,sinusoid,1.459845992452485,1,0.15,0.15,1.0,0.0013890597116813796,false,false,Inf,-0.04174027737625724,0.029771135086153384
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,sinusoid,1.459845992452485,1,0.35,0.35622938729164155,1.0,0.0013851111261727067,false,false,Inf,-0.02262664221136192,0.040479586070574926
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,sinusoid,3.0171038898776126,2,0.15,0.15,1.0,-0.09742926757191626,false,false,Inf,-0.005836686265544378,0.011700751022541103
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,sinusoid,3.0171038898776126,2,0.35,0.35,1.0,-0.0973365588378419,false,false,Inf,0.020490602008230448,0.031576181390351274
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,square,0.8952704515863218,1,0.15,0.15,1.0,-0.16589880928883244,false,false,Inf,-0.10924130902773872,0.015355590835870576
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,square,0.8952704515863218,1,0.35,0.3773071688292795,1.0,-0.16590074516971204,false,false,Inf,-0.08595902718229546,0.031002247276545825
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,square,2.723459052522847,2,0.15,0.15,1.0,0.0013833375840620627,false,false,Inf,-0.07319413645369659,0.007554875963185297
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,square,2.723459052522847,2,0.35,0.35,1.0,0.001365100339781095,false,false,Inf,-0.06541675471024756,0.02460441606607455
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,chirp,1.2484865325941223,1,0.15,0.15,1.0,-0.04463486215249476,false,false,Inf,0.02522744260948909,0.02970674783417347
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,chirp,1.2484865325941223,1,0.35,0.35,1.0,-0.044467377780455675,false,false,Inf,0.06725439694422984,0.040307132177738375
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,chirp,27.538238080019187,2,0.15,0.15,1.0,-0.0013351109511703838,false,false,Inf,0.006412590658190707,0.013065890930450748
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,chirp,27.538238080019187,2,0.35,0.36384177280877483,1.0,-0.001681214389842602,false,false,Inf,0.025227868562795158,0.04787742306638701
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,multifreq,1.0941895021424781,1,0.15,0.15,1.0,-0.013244808445509834,false,false,Inf,0.010406649027812343,0.025852971359676406
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,multifreq,1.0941895021424781,1,0.35,0.35183025551123104,1.0,-0.013239120438343039,false,false,Inf,0.031087778664563782,0.0373836875197313
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,multifreq,3.32565503203794,2,0.15,0.15,1.0,-0.004241311416468029,false,false,Inf,0.002952160460935703,0.027957341230960733
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,multifreq,3.32565503203794,2,0.35,0.35,1.0,-0.004073173780620885,false,false,Inf,0.01801288590755456,0.029716473033896268
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,ou_noise,8.07593143576886,1,0.15,0.15,1.0,0.0011852036687325215,false,false,Inf,-0.010087165808086551,0.0206970212945924
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,ou_noise,8.07593143576886,1,0.35,0.35,1.0,0.0012964232812670928,false,false,Inf,-0.00031384117603754856,0.0910378740687749
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,ou_noise,16.686439492706373,2,0.15,0.15,1.0,-0.004812296032645972,false,false,Inf,0.04048005357385848,0.05000249567210501
B6_center_anchored,6,5,linear,0.5411695265464637,-0.26666666666666666,ou_noise,16.686439492706373,2,0.35,0.35,1.0,-0.004826624027595906,false,false,Inf,0.04926575131485729,0.11669464151978455
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,sinusoid,5.615117909477412,1,0.15,0.15,1.0,-0.08518985014298384,false,false,Inf,-0.03220100093427798,0.022774224786399237
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,sinusoid,5.615117909477412,1,0.35,0.35,1.0,-0.08550312741285787,false,false,Inf,-0.012780329729439608,0.04045143772442354
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,sinusoid,0.5821140125410896,2,0.15,0.15,1.0,0.0014201957815035908,false,false,Inf,-0.17003804418586815,0.027055501211259384
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,sinusoid,0.5821140125410896,2,0.35,0.35,1.0,0.0014036714620799026,false,false,Inf,-0.15826062072029015,0.043505807324919515
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,square,4.7936945347930155,1,0.15,0.15,1.0,-0.2651797595694387,false,false,Inf,-0.0912241650508213,0.028568532334405525
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,square,4.7936945347930155,1,0.35,0.35,1.0,-0.26505253952925,false,false,Inf,-0.06935332036121501,0.09178302748803019
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,square,27.805688605803702,2,0.15,0.15,1.0,-0.05442908302802977,false,false,Inf,-0.020158752377470106,0.028395152450449438
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,square,27.805688605803702,2,0.35,0.35,1.0,-0.05463167135361041,false,false,Inf,-0.011924073635641108,0.0667216745214377
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,chirp,14.734695721092425,1,0.15,0.15,1.0,0.0013940350923013593,false,false,Inf,0.0030915939187631863,0.025519304627075346
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,chirp,14.734695721092425,1,0.35,0.3900284865899316,1.0,0.0013916248625488541,false,false,Inf,0.024681615331645465,0.059845265431541055
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,chirp,12.06342386320565,2,0.15,0.15,1.0,-0.0009392464367083956,false,false,Inf,0.003072466718532011,0.022548706922966563
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,chirp,12.06342386320565,2,0.35,0.3926342742544632,1.0,-0.00037154681939617856,false,false,Inf,0.025495597902296885,0.06779751475202547
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,multifreq,3.1590259730491264,1,0.15,0.15,1.0,-0.057692611166551,false,false,Inf,-0.003841976058057833,0.012300662307608052
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,multifreq,3.1590259730491264,1,0.35,0.35,1.0,-0.05758241712148438,false,false,Inf,0.02220265234798863,0.037801785810037986
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,multifreq,19.19407725931535,2,0.15,0.15,1.0,0.0007821096008232273,false,false,Inf,0.006331281606055446,0.0314109565218869
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,multifreq,19.19407725931535,2,0.35,0.35719111486428035,1.0,0.0011401580275876807,false,false,Inf,0.021379701690523494,0.04983349646369268
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,ou_noise,1.9584911623554186,1,0.15,0.15,1.0,0.001369932865844853,false,false,Inf,-0.031602031837520875,0.021847410096337373
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,ou_noise,1.9584911623554186,1,0.35,0.35,1.0,0.0013463044168588695,false,false,Inf,-0.024673751526665632,0.03464011569259689
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,ou_noise,10.61949299696021,2,0.15,0.15,1.0,-0.003992154938877574,false,false,Inf,-0.018011759596948826,0.01492851251384118
B6_center_anchored,6,5,linear,0.7585775750291838,-0.12,ou_noise,10.61949299696021,2,0.35,0.35,1.0,-0.00399503986559596,false,false,Inf,-0.01106866013449895,0.03016948126726122
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,sinusoid,4.163018635284316,1,0.15,0.15,1.0,-0.0009095142357946964,false,false,Inf,-0.08226199098666401,0.06199633017906757
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,sinusoid,4.163018635284316,1,0.35,0.4123693788143193,1.0,-0.0011821792776994617,false,false,Inf,-0.05978679830080669,0.07709209004815551
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,sinusoid,5.247012731144599,2,0.15,0.15,1.0,-0.21191034499410275,false,false,Inf,-0.06914451665254355,0.07392304753226156
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,sinusoid,5.247012731144599,2,0.35,0.4241195649267307,1.0,-0.21152245011449933,false,false,Inf,-0.045967204662157556,0.07468082587316442
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,square,12.320768884513516,1,0.15,0.15,1.0,-0.06280350525948111,false,false,Inf,-0.06670598949048434,0.05522310340157807
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,square,12.320768884513516,1,0.35,0.35,1.0,-0.06276169280210994,false,false,Inf,-0.05377973278284096,0.057287849587500786
B6_center_anchored,6,5,linear,1.0633265716371612,0.026666666666666637,square,6.015199253199496,2,0.15,0.15,1.0,-0.24540300484403973,false,false,Inf,-0.11591971515594493,0.12440779272826635
