n,rho,beta,delta,perturbation,is_cantor,regression_rate,over_intervention_rate,guard_activation_rate,guard_caught_rate,leaf_width,guard_measure,rho_star_pred,rho_star_pred_two_sided
5,0.32,0.5,0.0016777216000000003,uniform,False,0.0,0.025875,0.89228,0.866405,0.0033554432000000006,0.8926258176,0.4,0.3333333333333333
5,0.32,0.5,0.0016777216000000003,worst_case,False,0.0,0.05143,0.892425,0.840995,0.0033554432000000006,0.8926258176,0.4,0.3333333333333333
5,0.32,0.625,0.0020971520000000006,uniform,False,0.0,0.03251,0.892235,0.859725,0.0033554432000000006,0.8926258176,0.38095238095238093,0.3076923076923077
5,0.32,0.625,0.0020971520000000006,worst_case,False,0.0,0.064815,0.89287,0.828055,0.0033554432000000006,0.8926258176,0.38095238095238093,0.3076923076923077
5,0.32,0.75,0.0025165824000000004,uniform,False,0.0,0.03871,0.891835,0.853125,0.0033554432000000006,0.8926258176,0.36363636363636365,0.2857142857142857
5,0.32,0.75,0.0025165824000000004,worst_case,False,0.0,0.07786,0.8925,0.81464,0.0033554432000000006,0.8926258176,0.36363636363636365,0.2857142857142857
5,0.32,1.0,0.0033554432000000006,uniform,False,0.0,0.05196,0.891995,0.840035,0.0033554432000000006,0.8926258176,0.3333333333333333,0.25
5,0.32,1.0,0.0033554432000000006,worst_case,False,0.0,0.103785,0.8926,0.788815,0.0033554432000000006,0.8926258176,0.3333333333333333,0.25
5,0.32,1.5,0.005033164800000001,uniform,False,0.002395,0.067045,0.89231,0.825265,0.0033554432000000006,0.8926258176,0.2857142857142857,0.2
5,0.32,1.5,0.005033164800000001,worst_case,False,0.019615,0.08417,0.89166,0.80749,0.0033554432000000006,0.8926258176,0.2857142857142857,0.2
5,0.3333333333333333,0.25,0.0010288065843621396,uniform,True,0.0,0.015935,0.86803,0.852095,0.004115226337448558,0.8683127572016461,0.4444444444444444,0.4
5,0.3333333333333333,0.25,0.0010288065843621396,worst_case,True,0.0,0.03187,0.8676,0.83573,0.004115226337448558,0.8683127572016461,0.4444444444444444,0.4
5,0.3333333333333333,0.375,0.0015432098765432094,uniform,True,0.0,0.024035,0.86834,0.844305,0.004115226337448558,0.8683127572016461,0.42105263157894735,0.36363636363636365
5,0.3333333333333333,0.375,0.0015432098765432094,worst_case,True,0.0,0.0477,0.86773,0.82003,0.004115226337448558,0.8683127572016461,0.42105263157894735,0.36363636363636365
5,0.3333333333333333,0.5,0.002057613168724279,uniform,True,0.0,0.03169,0.868335,0.836645,0.004115226337448558,0.8683127572016461,0.4,0.3333333333333333
5,0.3333333333333333,0.5,0.002057613168724279,worst_case,True,0.0,0.06321,0.8673,0.80409,0.004115226337448558,0.8683127572016461,0.4,0.3333333333333333
5,0.3333333333333333,0.625,0.002572016460905349,uniform,True,0.0,0.03942,0.86813,0.82871,0.004115226337448558,0.8683127572016461,0.38095238095238093,0.3076923076923077
5,0.3333333333333333,0.625,0.002572016460905349,worst_case,True,0.0,0.079185,0.866965,0.78778,0.004115226337448558,0.8683127572016461,0.38095238095238093,0.3076923076923077
5,0.3333333333333333,0.75,0.0030864197530864187,uniform,True,0.0,0.04752,0.86833,0.82081,0.004115226337448558,0.8683127572016461,0.36363636363636365,0.2857142857142857
5,0.3333333333333333,0.75,0.0030864197530864187,worst_case,True,0.0,0.095055,0.86662,0.771565,0.004115226337448558,0.8683127572016461,0.36363636363636365,0.2857142857142857
5,0.3333333333333333,1.0,0.004115226337448558,uniform,True,0.0,0.063455,0.86805,0.804595,0.004115226337448558,0.8683127572016461,0.3333333333333333,0.25
5,0.3333333333333333,1.0,0.004115226337448558,worst_case,True,0.0,0.127775,0.86745,0.739675,0.004115226337448558,0.8683127572016461,0.3333333333333333,0.25
5,0.3333333333333333,1.5,0.006172839506172837,uniform,True,0.00549,0.079715,0.868,0.788285,0.004115226337448558,0.8683127572016461,0.2857142857142857,0.2
5,0.3333333333333333,1.5,0.006172839506172837,worst_case,True,0.03339,0.094385,0.86526,0.770875,0.004115226337448558,0.8683127572016461,0.2857142857142857,0.2
5,0.34,0.25,0.0011358856000000003,uniform,False,0.0,0.018325,0.853585,0.83526,0.004543542400000001,0.8546066431999999,0.4444444444444444,0.4
5,0.34,0.25,0.0011358856000000003,worst_case,False,0.0,0.035885,0.85254,0.816655,0.004543542400000001,0.8546066431999999,0.4444444444444444,0.4
5,0.34,0.375,0.0017038284000000005,uniform,False,0.0,0.027355,0.85362,0.826265,0.004543542400000001,0.8546066431999999,0.42105263157894735,0.36363636363636365
5,0.34,0.375,0.0017038284000000005,worst_case,False,0.0,0.053405,0.85223,0.798825,0.004543542400000001,0.8546066431999999,0.42105263157894735,0.36363636363636365
5,0.34,0.5,0.0022717712000000006,uniform,False,0.0,0.03618,0.853875,0.817695,0.004543542400000001,0.8546066431999999,0.4,0.3333333333333333
5,0.34,0.5,0.0022717712000000006,worst_case,False,0.0,0.071355,0.85266,0.781305,0.004543542400000001,0.8546066431999999,0.4,0.3333333333333333
5,0.34,0.625,0.002839714000000001,uniform,False,0.0,0.04533,0.85424,0.80891,0.004543542400000001,0.8546066431999999,0.38095238095238093,0.3076923076923077
5,0.34,0.625,0.002839714000000001,worst_case,False,0.0,0.08944,0.85299,0.76355,0.004543542400000001,0.8546066431999999,0.38095238095238093,0.3076923076923077
5,0.34,0.75,0.003407656800000001,uniform,False,0.0,0.05443,0.85472,0.80029,0.004543542400000001,0.8546066431999999,0.36363636363636365,0.2857142857142857
5,0.34,0.75,0.003407656800000001,worst_case,False,0.0,0.107525,0.85373,0.746205,0.004543542400000001,0.8546066431999999,0.36363636363636365,0.2857142857142857
5,0.34,1.0,0.004543542400000001,uniform,False,0.000165,0.07179,0.85482,0.78303,0.004543542400000001,0.8546066431999999,0.3333333333333333,0.25
5,0.34,1.0,0.004543542400000001,worst_case,False,0.004475,0.13863,0.85456,0.71593,0.004543542400000001,0.8546066431999999,0.3333333333333333,0.25
5,0.34,1.5,0.006815313600000002,uniform,False,0.007685,0.088605,0.855325,0.76672,0.004543542400000001,0.8546066431999999,0.2857142857142857,0.2
5,0.34,1.5,0.006815313600000002,worst_case,False,0.041095,0.10201,0.852905,0.750895,0.004543542400000001,0.8546066431999999,0.2857142857142857,0.2
5,0.35,0.25,0.0013130468749999995,uniform,False,0.0,0.02052,0.83124,0.81072,0.005252187499999998,0.8319300000000001,0.4444444444444444,0.4
5,0.35,0.25,0.0013130468749999995,worst_case,False,0.0,0.04047,0.831325,0.790855,0.005252187499999998,0.8319300000000001,0.4444444444444444,0.4
5,0.35,0.375,0.0019695703124999993,uniform,False,0.0,0.030705,0.831725,0.80102,0.005252187499999998,0.8319300000000001,0.42105263157894735,0.36363636363636365
5,0.35,0.375,0.0019695703124999993,worst_case,False,0.0,0.060885,0.83106,0.770175,0.005252187499999998,0.8319300000000001,0.42105263157894735,0.36363636363636365
5,0.35,0.5,0.002626093749999999,uniform,False,0.0,0.040635,0.831425,0.79079,0.005252187499999998,0.8319300000000001,0.4,0.3333333333333333
5,0.35,0.5,0.002626093749999999,worst_case,False,0.0,0.08099,0.83093,0.74994,0.005252187499999998,0.8319300000000001,0.4,0.3333333333333333
5,0.35,0.625,0.003282617187499999,uniform,False,0.0,0.05103,0.831835,0.780805,0.005252187499999998,0.8319300000000001,0.38095238095238093,0.3076923076923077
5,0.35,0.625,0.003282617187499999,worst_case,False,0.0,0.10221,0.832635,0.730425,0.005252187499999998,0.8319300000000001,0.38095238095238093,0.3076923076923077
5,0.35,0.75,0.003939140624999999,uniform,False,0.0,0.060875,0.831345,0.77047,0.005252187499999998,0.8319300000000001,0.36363636363636365,0.2857142857142857
5,0.35,0.75,0.003939140624999999,worst_case,False,0.0,0.122325,0.832,0.709675,0.005252187499999998,0.8319300000000001,0.36363636363636365,0.2857142857142857
5,0.35,1.0,0.005252187499999998,uniform,False,0.00072,0.08078,0.83188,0.7511,0.005252187499999998,0.8319300000000001,0.3333333333333333,0.25
5,0.35,1.0,0.005252187499999998,worst_case,False,0.01164,0.151745,0.83228,0.680535,0.005252187499999998,0.8319300000000001,0.3333333333333333,0.25
5,0.35,1.5,0.007878281249999997,uniform,False,0.01163,0.09676,0.831735,0.734975,0.005252187499999998,0.8319300000000001,0.2857142857142857,0.2
5,0.35,1.5,0.007878281249999997,worst_case,False,0.05436,0.109025,0.828765,0.71974,0.005252187499999998,0.8319300000000001,0.2857142857142857,0.2
5,0.36,0.25,0.0015116543999999998,uniform,False,0.0,0.022905,0.805885,0.78298,0.006046617599999999,0.8065082368,0.4444444444444444,0.4
5,0.36,0.25,0.0015116543999999998,worst_case,False,0.0,0.046635,0.80679,0.760155,0.006046617599999999,0.8065082368,0.4444444444444444,0.4
5,0.36,0.375,0.0022674815999999998,uniform,False,0.0,0.03518,0.806275,0.771095,0.006046617599999999,0.8065082368,0.42105263157894735,0.36363636363636365
5,0.36,0.375,0.0022674815999999998,worst_case,False,0.0,0.070095,0.80661,0.736515,0.006046617599999999,0.8065082368,0.42105263157894735,0.36363636363636365
5,0.36,0.5,0.0030233087999999996,uniform,False,0.0,0.04698,0.80634,0.75936,0.006046617599999999,0.8065082368,0.4,0.3333333333333333
5,0.36,0.5,0.0030233087999999996,worst_case,False,0.0,0.09398,0.80707,0.71309,0.006046617599999999,0.8065082368,0.4,0.3333333333333333
5,0.36,0.625,0.0037791359999999993,uniform,False,0.0,0.05862,0.805945,0.747325,0.006046617599999999,0.8065082368,0.38095238095238093,0.3076923076923077
5,0.36,0.625,0.0037791359999999993,worst_case,False,0.0,0.11731,0.80657,0.68926,0.006046617599999999,0.8065082368,0.38095238095238093,0.3076923076923077
5,0.36,0.75,0.0045349631999999996,uniform,False,0.0,0.070165,0.80565,0.735485,0.006046617599999999,0.8065082368,0.36363636363636365,0.2857142857142857
5,0.36,0.75,0.0045349631999999996,worst_case,False,0.0,0.140625,0.806665,0.66604,0.006046617599999999,0.8065082368,0.36363636363636365,0.2857142857142857
5,0.36,1.0,0.006046617599999999,uniform,False,0.002185,0.09117,0.805405,0.714235,0.006046617599999999,0.8065082368,0.3333333333333333,0.25
5,0.36,1.0,0.006046617599999999,worst_case,False,0.021375,0.16583,0.806635,0.640805,0.006046617599999999,0.8065082368,0.3333333333333333,0.25
5,0.36,1.5,0.009069926399999999,uniform,False,0.016715,0.107465,0.80485,0.697385,0.006046617599999999,0.8065082368,0.2857142857142857,0.2
5,0.36,1.5,0.009069926399999999,worst_case,False,0.069695,0.11751,0.80314,0.68563,0.006046617599999999,0.8065082368,0.2857142857142857,0.2
5,0.38,0.25,0.0019808792,uniform,False,0.0,0.030355,0.745275,0.71492,0.0079235168,0.7464474624,0.4444444444444444,0.4
5,0.38,0.25,0.0019808792,worst_case,False,0.0,0.06103,0.74447,0.68344,0.0079235168,0.7464474624,0.4444444444444444,0.4
5,0.38,0.375,0.0029713188,uniform,False,0.0,0.04577,0.745045,0.699275,0.0079235168,0.7464474624,0.42105263157894735,0.36363636363636365
5,0.38,0.375,0.0029713188,worst_case,False,0.0,0.091955,0.74482,0.652865,0.0079235168,0.7464474624,0.42105263157894735,0.36363636363636365
5,0.38,0.5,0.0039617584,uniform,False,0.0,0.06123,0.74475,0.68352,0.0079235168,0.7464474624,0.4,0.3333333333333333
5,0.38,0.5,0.0039617584,worst_case,False,0.0,0.12249,0.7443,0.62181,0.0079235168,0.7464474624,0.4,0.3333333333333333
5,0.38,0.625,0.0049521980000000005,uniform,False,0.0,0.07601,0.74389,0.66788,0.0079235168,0.7464474624,0.38095238095238093,0.3076923076923077
5,0.38,0.625,0.0049521980000000005,worst_case,False,0.0,0.15305,0.744275,0.591225,0.0079235168,0.7464474624,0.38095238095238093,0.3076923076923077
5,0.38,0.75,0.0059426376,uniform,False,0.00116,0.09002,0.744095,0.654075,0.0079235168,0.7464474624,0.36363636363636365,0.2857142857142857
5,0.38,0.75,0.0059426376,worst_case,False,0.015195,0.16858,0.744025,0.575445,0.0079235168,0.7464474624,0.36363636363636365,0.2857142857142857
5,0.38,1.0,0.0079235168,uniform,False,0.00844,0.114255,0.74523,0.630975,0.0079235168,0.7464474624,0.3333333333333333,0.25
5,0.38,1.0,0.0079235168,worst_case,False,0.046275,0.199755,0.74576,0.546005,0.0079235168,0.7464474624,0.3333333333333333,0.25
5,0.38,1.5,0.0118852752,uniform,False,0.03139,0.13238,0.745145,0.612765,0.0079235168,0.7464474624,0.2857142857142857,0.2
5,0.38,1.5,0.0118852752,worst_case,False,0.1101,0.13593,0.74192,0.60599,0.0079235168,0.7464474624,0.2857142857142857,0.2
5,0.4,0.25,0.0025600000000000006,uniform,False,0.0,0.03927,0.6722,0.63293,0.010240000000000003,0.6723199999999999,0.4444444444444444,0.4
5,0.4,0.25,0.0025600000000000006,worst_case,False,0.0,0.079755,0.67316,0.593405,0.010240000000000003,0.6723199999999999,0.4444444444444444,0.4
5,0.4,0.375,0.003840000000000001,uniform,False,0.0,0.05946,0.673075,0.613615,0.010240000000000003,0.6723199999999999,0.42105263157894735,0.36363636363636365
5,0.4,0.375,0.003840000000000001,worst_case,False,0.0,0.11869,0.67195,0.55326,0.010240000000000003,0.6723199999999999,0.42105263157894735,0.36363636363636365
5,0.4,0.5,0.005120000000000001,uniform,False,0.0,0.07934,0.672725,0.593385,0.010240000000000003,0.6723199999999999,0.4,0.3333333333333333
5,0.4,0.5,0.005120000000000001,worst_case,False,0.0,0.15891,0.672125,0.513215,0.010240000000000003,0.6723199999999999,0.4,0.3333333333333333
5,0.4,0.625,0.006400000000000001,uniform,False,0.00205,0.096935,0.6725,0.575565,0.010240000000000003,0.6723199999999999,0.38095238095238093,0.3076923076923077
5,0.4,0.625,0.006400000000000001,worst_case,False,0.02101,0.177265,0.671595,0.49433,0.010240000000000003,0.6723199999999999,0.38095238095238093,0.3076923076923077
5,0.4,0.75,0.007680000000000002,uniform,False,0.006855,0.112585,0.67345,0.560865,0.010240000000000003,0.6723199999999999,0.36363636363636365,0.2857142857142857
5,0.4,0.75,0.007680000000000002,worst_case,False,0.041515,0.19708,0.671955,0.474875,0.010240000000000003,0.6723199999999999,0.36363636363636365,0.2857142857142857
5,0.4,1.0,0.010240000000000003,uniform,False,0.02061,0.13813,0.672995,0.534865,0.010240000000000003,0.6723199999999999,0.3333333333333333,0.25
5,0.4,1.0,0.010240000000000003,worst_case,False,0.082115,0.23499,0.671175,0.436185,0.010240000000000003,0.6723199999999999,0.3333333333333333,0.25
5,0.4,1.5,0.015360000000000004,uniform,False,0.056935,0.154365,0.671935,0.51757,0.010240000000000003,0.6723199999999999,0.2857142857142857,0.2
5,0.4,1.5,0.015360000000000004,worst_case,False,0.18418,0.132925,0.666425,0.5335,0.010240000000000003,0.6723199999999999,0.2857142857142857,0.2
5,0.42,0.25,0.0032672807999999994,uniform,False,0.0,0.05057,0.582265,0.531695,0.013069123199999998,0.5817880576000001,0.4444444444444444,0.4
5,0.42,0.25,0.0032672807999999994,worst_case,False,0.0,0.101395,0.58216,0.480765,0.013069123199999998,0.5817880576000001,0.4444444444444444,0.4
5,0.42,0.375,0.004900921199999999,uniform,False,0.0,0.07573,0.581885,0.506155,0.013069123199999998,0.5817880576000001,0.42105263157894735,0.36363636363636365
5,0.42,0.375,0.004900921199999999,worst_case,False,0.0,0.152425,0.58269,0.430265,0.013069123199999998,0.5817880576000001,0.42105263157894735,0.36363636363636365
5,0.42,0.5,0.006534561599999999,uniform,False,0.00295,0.097855,0.58197,0.484115,0.013069123199999998,0.5817880576000001,0.4,0.3333333333333333
5,0.42,0.5,0.006534561599999999,worst_case,False,0.025375,0.177625,0.581815,0.40419,0.013069123199999998,0.5817880576000001,0.4,0.3333333333333333
5,0.42,0.625,0.008168202,uniform,False,0.00999,0.115755,0.580925,0.46517,0.013069123199999998,0.5817880576000001,0.38095238095238093,0.3076923076923077
5,0.42,0.625,0.008168202,worst_case,False,0.05108,0.20279,0.58288,0.38009,0.013069123199999998,0.5817880576000001,0.38095238095238093,0.3076923076923077
5,0.42,0.75,0.009801842399999998,uniform,False,0.01888,0.132155,0.580685,0.44853,0.013069123199999998,0.5817880576000001,0.36363636363636365,0.2857142857142857
5,0.42,0.75,0.009801842399999998,worst_case,False,0.07772,0.22647,0.58148,0.35501,0.013069123199999998,0.5817880576000001,0.36363636363636365,0.2857142857142857
5,0.42,1.0,0.013069123199999998,uniform,False,0.03953,0.16265,0.58212,0.41947,0.013069123199999998,0.5817880576000001,0.3333333333333333,0.25
5,0.42,1.0,0.013069123199999998,worst_case,False,0.1404,0.2637,0.57937,0.31567,0.013069123199999998,0.5817880576000001,0.3333333333333333,0.25
5,0.42,1.5,0.019603684799999996,uniform,False,0.096305,0.173085,0.58135,0.408265,0.013069123199999998,0.5817880576000001,0.2857142857142857,0.2
5,0.42,1.5,0.019603684799999996,worst_case,False,0.246975,0.157125,0.57632,0.419195,0.013069123199999998,0.5817880576000001,0.2857142857142857,0.2
5,0.44,0.25,0.0041229056,uniform,False,0.0,0.06346,0.47067,0.40721,0.0164916224,0.4722680832,0.4444444444444444,0.4
5,0.44,0.25,0.0041229056,worst_case,False,0.0,0.127615,0.470055,0.34244,0.0164916224,0.4722680832,0.4444444444444444,0.4
5,0.44,0.375,0.006184358399999999,uniform,False,0.00355,0.092365,0.47143,0.379065,0.0164916224,0.4722680832,0.42105263157894735,0.36363636363636365
5,0.44,0.375,0.006184358399999999,worst_case,False,0.02704,0.164355,0.470495,0.30614,0.0164916224,0.4722680832,0.42105263157894735,0.36363636363636365
5,0.44,0.5,0.0082458112,uniform,False,0.01396,0.11331,0.470715,0.357405,0.0164916224,0.4722680832,0.4,0.3333333333333333
5,0.44,0.5,0.0082458112,worst_case,False,0.059905,0.19598,0.471615,0.275635,0.0164916224,0.4722680832,0.4,0.3333333333333333
5,0.44,0.625,0.010307264,uniform,False,0.02635,0.132985,0.470845,0.33786,0.0164916224,0.4722680832,0.38095238095238093,0.3076923076923077
5,0.44,0.625,0.010307264,worst_case,False,0.09316,0.2267,0.471835,0.245135,0.0164916224,0.4722680832,0.38095238095238093,0.3076923076923077
5,0.44,0.75,0.012368716799999999,uniform,False,0.041925,0.14947,0.47058,0.32111,0.0164916224,0.4722680832,0.36363636363636365,0.2857142857142857
5,0.44,0.75,0.012368716799999999,worst_case,False,0.14231,0.241665,0.47284,0.231175,0.0164916224,0.4722680832,0.36363636363636365,0.2857142857142857
5,0.44,1.0,0.0164916224,uniform,False,0.078905,0.17658,0.471105,0.294525,0.0164916224,0.4722680832,0.3333333333333333,0.25
5,0.44,1.0,0.0164916224,worst_case,False,0.240375,0.271535,0.474255,0.20272,0.0164916224,0.4722680832,0.3333333333333333,0.25
5,0.44,1.5,0.024737433599999997,uniform,False,0.157995,0.18303,0.47019,0.28716,0.0164916224,0.4722680832,0.2857142857142857,0.2
5,0.44,1.5,0.024737433599999997,worst_case,False,0.329405,0.182505,0.46875,0.286245,0.0164916224,0.4722680832,0.2857142857142857,0.2
6,0.2,0.25,1.6000000000000006e-05,uniform,False,0.0,0.00048,0.995955,0.995475,6.400000000000002e-05,0.995904,0.4444444444444444,0.4
6,0.2,0.25,1.6000000000000006e-05,worst_case,False,0.0,0.00088,0.99578,0.9949,6.400000000000002e-05,0.995904,0.4444444444444444,0.4
6,0.2,0.375,2.4000000000000007e-05,uniform,False,0.0,0.000785,0.996005,0.99522,6.400000000000002e-05,0.995904,0.42105263157894735,0.36363636363636365
6,0.2,0.375,2.4000000000000007e-05,worst_case,False,0.0,0.001405,0.99587,0.994465,6.400000000000002e-05,0.995904,0.42105263157894735,0.36363636363636365
6,0.2,0.5,3.200000000000001e-05,uniform,False,0.0,0.001075,0.996035,0.99496,6.400000000000002e-05,0.995904,0.4,0.3333333333333333
6,0.2,0.5,3.200000000000001e-05,worst_case,False,0.0,0.00194,0.995895,0.993955,6.400000000000002e-05,0.995904,0.4,0.3333333333333333
6,0.2,0.625,4.000000000000002e-05,uniform,False,0.0,0.001335,0.996105,0.99477,6.400000000000002e-05,0.995904,0.38095238095238093,0.3076923076923077
6,0.2,0.625,4.000000000000002e-05,worst_case,False,0.0,0.002485,0.99588,0.993395,6.400000000000002e-05,0.995904,0.38095238095238093,0.3076923076923077
6,0.2,0.75,4.8000000000000015e-05,uniform,False,0.0,0.001575,0.99604,0.994465,6.400000000000002e-05,0.995904,0.36363636363636365,0.2857142857142857
6,0.2,0.75,4.8000000000000015e-05,worst_case,False,0.0,0.002985,0.99593,0.992945,6.400000000000002e-05,0.995904,0.36363636363636365,0.2857142857142857
6,0.2,1.0,6.400000000000002e-05,uniform,False,0.0,0.002045,0.99597,0.993925,6.400000000000002e-05,0.995904,0.3333333333333333,0.25
6,0.2,1.0,6.400000000000002e-05,worst_case,False,0.0,0.003985,0.995885,0.9919,6.400000000000002e-05,0.995904,0.3333333333333333,0.25
6,0.2,1.5,9.600000000000003e-05,uniform,False,0.0,0.00265,0.99576,0.99311,6.400000000000002e-05,0.995904,0.2857142857142857,0.2
6,0.2,1.5,9.600000000000003e-05,worst_case,False,0.0,0.003985,0.99567,0.991685,6.400000000000002e-05,0.995904,0.2857142857142857,0.2
6,0.22,0.25,2.8344976e-05,uniform,False,0.0,0.000855,0.992975,0.99212,0.000113379904,0.9927436861440001,0.4444444444444444,0.4
6,0.22,0.25,2.8344976e-05,worst_case,False,0.0,0.001695,0.993,0.991305,0.000113379904,0.9927436861440001,0.4444444444444444,0.4
6,0.22,0.375,4.2517464e-05,uniform,False,0.0,0.001235,0.99291,0.991675,0.000113379904,0.9927436861440001,0.42105263157894735,0.36363636363636365
6,0.22,0.375,4.2517464e-05,worst_case,False,0.0,0.002545,0.99311,0.990565,0.000113379904,0.9927436861440001,0.42105263157894735,0.36363636363636365
6,0.22,0.5,5.6689952e-05,uniform,False,0.0,0.00171,0.99299,0.99128,0.000113379904,0.9927436861440001,0.4,0.3333333333333333
6,0.22,0.5,5.6689952e-05,worst_case,False,0.0,0.00338,0.99323,0.98985,0.000113379904,0.9927436861440001,0.4,0.3333333333333333
6,0.22,0.625,7.086244e-05,uniform,False,0.0,0.00215,0.99298,0.99083,0.000113379904,0.9927436861440001,0.38095238095238093,0.3076923076923077
6,0.22,0.625,7.086244e-05,worst_case,False,0.0,0.00427,0.99319,0.98892,0.000113379904,0.9927436861440001,0.38095238095238093,0.3076923076923077
6,0.22,0.75,8.5034928e-05,uniform,False,0.0,0.002595,0.993065,0.99047,0.000113379904,0.9927436861440001,0.36363636363636365,0.2857142857142857
6,0.22,0.75,8.5034928e-05,worst_case,False,0.0,0.005205,0.993235,0.98803,0.000113379904,0.9927436861440001,0.36363636363636365,0.2857142857142857
6,0.22,1.0,0.000113379904,uniform,False,0.0,0.003435,0.993125,0.98969,0.000113379904,0.9927436861440001,0.3333333333333333,0.25
6,0.22,1.0,0.000113379904,worst_case,False,0.0,0.00688,0.99305,0.98617,0.000113379904,0.9927436861440001,0.3333333333333333,0.25
6,0.22,1.5,0.000170069856,uniform,False,0.0,0.004595,0.993025,0.98843,0.000113379904,0.9927436861440001,0.2857142857142857,0.2
6,0.22,1.5,0.000170069856,worst_case,False,0.0,0.00688,0.992505,0.985625,0.000113379904,0.9927436861440001,0.2857142857142857,0.2
6,0.24,0.25,4.777574399999999e-05,uniform,False,0.0,0.00166,0.987755,0.986095,0.00019110297599999996,0.9877694095360001,0.4444444444444444,0.4
6,0.24,0.25,4.777574399999999e-05,worst_case,False,0.0,0.003,0.98776,0.98476,0.00019110297599999996,0.9877694095360001,0.4444444444444444,0.4
6,0.24,0.375,7.166361599999999e-05,uniform,False,0.0,0.00234,0.987665,0.985325,0.00019110297599999996,0.9877694095360001,0.42105263157894735,0.36363636363636365
6,0.24,0.375,7.166361599999999e-05,worst_case,False,0.0,0.004585,0.987855,0.98327,0.00019110297599999996,0.9877694095360001,0.42105263157894735,0.36363636363636365
6,0.24,0.5,9.555148799999998e-05,uniform,False,0.0,0.003125,0.98766,0.984535,0.00019110297599999996,0.9877694095360001,0.4,0.3333333333333333
6,0.24,0.5,9.555148799999998e-05,worst_case,False,0.0,0.0059,0.987545,0.981645,0.00019110297599999996,0.9877694095360001,0.4,0.3333333333333333
6,0.24,0.625,0.00011943935999999998,uniform,False,0.0,0.00383,0.98757,0.98374,0.00019110297599999996,0.9877694095360001,0.38095238095238093,0.3076923076923077
6,0.24,0.625,0.00011943935999999998,worst_case,False,0.0,0.007425,0.987485,0.98006,0.00019110297599999996,0.9877694095360001,0.38095238095238093,0.3076923076923077
6,0.24,0.75,0.00014332723199999997,uniform,False,0.0,0.004685,0.987725,0.98304,0.00019110297599999996,0.9877694095360001,0.36363636363636365,0.2857142857142857
6,0.24,0.75,0.00014332723199999997,worst_case,False,0.0,0.00893,0.98756,0.97863,0.00019110297599999996,0.9877694095360001,0.36363636363636365,0.2857142857142857
6,0.24,1.0,0.00019110297599999996,uniform,False,0.0,0.005995,0.987555,0.98156,0.00019110297599999996,0.9877694095360001,0.3333333333333333,0.25
6,0.24,1.0,0.00019110297599999996,worst_case,False,0.0,0.012205,0.98782,0.975615,0.00019110297599999996,0.9877694095360001,0.3333333333333333,0.25
6,0.24,1.5,0.00028665446399999995,uniform,False,0.0,0.00812,0.987645,0.979525,0.00019110297599999996,0.9877694095360001,0.2857142857142857,0.2
6,0.24,1.5,0.00028665446399999995,worst_case,False,0.0,0.012205,0.98758,0.975375,0.00019110297599999996,0.9877694095360001,0.2857142857142857,0.2
6,0.26,0.25,7.722894400000002e-05,uniform,False,0.0,0.00238,0.98005,0.97767,0.0003089157760000001,0.980229390336,0.4444444444444444,0.4
6,0.26,0.25,7.722894400000002e-05,worst_case,False,0.0,0.0049,0.98025,0.97535,0.0003089157760000001,0.980229390336,0.4444444444444444,0.4
6,0.26,0.375,0.00011584341600000004,uniform,False,0.0,0.003675,0.98014,0.976465,0.0003089157760000001,0.980229390336,0.42105263157894735,0.36363636363636365
6,0.26,0.375,0.00011584341600000004,worst_case,False,0.0,0.00702,0.97983,0.97281,0.0003089157760000001,0.980229390336,0.42105263157894735,0.36363636363636365
6,0.26,0.5,0.00015445788800000005,uniform,False,0.0,0.004835,0.980135,0.9753,0.0003089157760000001,0.980229390336,0.4,0.3333333333333333
6,0.26,0.5,0.00015445788800000005,worst_case,False,0.0,0.0095,0.979875,0.970375,0.0003089157760000001,0.980229390336,0.4,0.3333333333333333
6,0.26,0.625,0.00019307236000000005,uniform,False,0.0,0.00603,0.980105,0.974075,0.0003089157760000001,0.980229390336,0.38095238095238093,0.3076923076923077
6,0.26,0.625,0.00019307236000000005,worst_case,False,0.0,0.01191,0.980035,0.968125,0.0003089157760000001,0.980229390336,0.38095238095238093,0.3076923076923077
6,0.26,0.75,0.00023168683200000008,uniform,False,0.0,0.007285,0.98014,0.972855,0.0003089157760000001,0.980229390336,0.36363636363636365,0.2857142857142857
6,0.26,0.75,0.00023168683200000008,worst_case,False,0.0,0.014615,0.980385,0.96577,0.0003089157760000001,0.980229390336,0.36363636363636365,0.2857142857142857
6,0.26,1.0,0.0003089157760000001,uniform,False,0.0,0.009565,0.979885,0.97032,0.0003089157760000001,0.980229390336,0.3333333333333333,0.25
6,0.26,1.0,0.0003089157760000001,worst_case,False,0.0,0.01957,0.98037,0.9608,0.0003089157760000001,0.980229390336,0.3333333333333333,0.25
6,0.26,1.5,0.00046337366400000016,uniform,False,0.0,0.01279,0.979855,0.967065,0.0003089157760000001,0.980229390336,0.2857142857142857,0.2
6,0.26,1.5,0.00046337366400000016,worst_case,False,0.0,0.01957,0.97993,0.96036,0.0003089157760000001,0.980229390336,0.2857142857142857,0.2
6,0.28,0.25,0.00012047257600000006,uniform,False,0.0,0.00411,0.968465,0.964355,0.00048189030400000026,0.9691590205439998,0.4444444444444444,0.4
