family,seed,budget,delta,eps,log_eps,attack,x0,eta,safe,x_max,safe_frac,action_rms,action_max
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,sinusoid,0.15,0.2810964753716686,0,1.4139569083773946,0.555,0.20126961946896266,1.276564120333401
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,sinusoid,0.35,0.2810964753716686,0,1.4161870295068855,0.5075000000000001,0.1961966359231844,1.2807388437438092
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,square,0.15,0.2810964753716686,0,1.4183218552990875,0.6875,0.055527678413364576,0.8413983917414154
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,square,0.35,0.2810964753716686,0,1.4183218552990875,0.59875,0.09345958845119029,1.2598687413946101
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,chirp,0.15,0.2810964753716686,0,1.4177133635601924,0.4675,0.246886875153549,1.2717294408138478
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,chirp,0.35,0.2810964753716686,0,1.4155179365499264,0.595,0.29965030872912246,1.2732234686588495
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,ou_noise,0.15,0.2810964753716686,0,1.370794136139537,0.61875,0.31447491547203277,1.2802178896708893
L7_center_anchored,4,0.6,-0.017,7.943282347242816,0.9,ou_noise,0.35,0.2810964753716686,0,1.270973581653579,0.59875,0.2426340916485613,1.280516148561904
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,sinusoid,0.15,0.2810964753716686,1,0.16068565967310136,1.0,0.3093591670399992,0.5689526729046815
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.25951495771976124,0.8034498963800184
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,square,0.15,0.2810964753716686,1,0.15,1.0,0.39936955025670823,0.8016229606548668
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,square,0.35,0.2810964753716686,1,0.35,1.0,0.4587985925065715,0.8481975810131251
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,chirp,0.15,0.2810964753716686,1,0.16522877688343482,1.0,0.2931508437272961,0.6954993088450154
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,chirp,0.35,0.2810964753716686,1,0.35,1.0,0.2830409531041891,0.6440353358692358
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.1257225570100459,0.6881063934608481
L7_center_anchored,4,0.6,0.0,0.3019951720402016,-0.52,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.18530581943909666,0.5672820502916787
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2810964753716686,1,0.26733720162859503,1.0,0.23224321853878896,1.0503525382323515
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.5832909917344453,1.083176463472612
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,square,0.15,0.2810964753716686,1,0.15,1.0,0.78713912931036,1.0979286557636274
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,square,0.35,0.2810964753716686,1,0.39948817307529233,1.0,0.7236771985784868,1.0831789796040205
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2810964753716686,1,0.18018044770291822,1.0,0.5345655716407943,0.9404032767265326
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2810964753716686,1,0.396944724169441,1.0,0.5179956818093605,0.9375080064116327
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2810964753716686,1,0.1766878713264659,1.0,0.3495432808865407,0.6097693174860357
L7_center_anchored,4,0.6,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.3038258318104445,0.8891243082561738
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2810964753716686,1,0.15,1.0,0.6541413800563426,1.2806169661562867
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.701730607443398,1.2806386096091913
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,square,0.15,0.2810964753716686,1,0.3158741195405548,1.0,0.7637773526319825,1.2787653679896822
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,square,0.35,0.2810964753716686,0,0.8858588356820711,0.62,0.6588574517945669,1.2744899219875576
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2810964753716686,1,0.31784040252754886,1.0,0.5980874869592963,1.28065149973499
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2810964753716686,0,0.7072156103184144,0.9225,0.6061871020484401,1.2807364418701654
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.5469298894526576,1.249380700935974
L7_center_anchored,4,0.6,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2810964753716686,1,0.4023050977045158,1.0,0.6107031769337857,1.2806277834935402
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,sinusoid,0.15,0.2810964753716686,0,0.8057307888604063,0.65,0.4473725597721258,1.2797679821868169
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,sinusoid,0.35,0.2810964753716686,0,0.9603865511855391,0.635,0.48173133721711475,1.2807273890246718
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,square,0.15,0.2810964753716686,0,1.111113301748184,0.56375,0.3727131572811335,1.2797077456891437
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,square,0.35,0.2810964753716686,0,0.5177867156818828,0.9975,0.43602321251289,1.2792598686567398
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,chirp,0.15,0.2810964753716686,0,0.8860069492319468,0.9125,0.47245660020754165,1.280471507870177
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,chirp,0.35,0.2810964753716686,0,0.8856962169617041,0.8825000000000001,0.5073285051316125,1.280479828998386
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,ou_noise,0.15,0.2810964753716686,0,0.9495135035190339,0.7975,0.3822736281877805,1.277588470784558
L7_center_anchored,4,0.6,0.0,2.147830474130534,0.332,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.3844670592799798,1.2805344301650585
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,sinusoid,0.15,0.2810964753716686,0,1.2582907248042257,0.5325,0.23677166660220572,1.274840636724492
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,sinusoid,0.35,0.2810964753716686,0,0.7114910523522241,0.66,0.33443667779942615,1.274866253235866
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,square,0.15,0.2810964753716686,0,1.2589615562949266,0.47875,0.18723246617763367,1.2345266442954161
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,square,0.35,0.2810964753716686,0,1.258950405475793,0.535,0.1963194109368134,1.236555463127011
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,chirp,0.15,0.2810964753716686,0,1.168215045393722,0.9025,0.41270468333930993,1.2802403715997484
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,chirp,0.35,0.2810964753716686,0,1.2503055951392958,0.77,0.37878021963718544,1.2807424362467306
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,ou_noise,0.15,0.2810964753716686,0,1.2253049129218212,0.07375,0.46161538539560876,1.2784901493607435
L7_center_anchored,4,0.6,0.0,4.130475019901613,0.616,ou_noise,0.35,0.2810964753716686,0,1.219548858952685,0.03125,0.3588000481525545,1.2668560030710898
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,sinusoid,0.15,0.2810964753716686,0,1.413952045373247,0.5525,0.2292617305460944,1.2790092542976839
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,sinusoid,0.35,0.2810964753716686,0,1.4161862305827235,0.5075000000000001,0.20233517155717884,1.2775294110315285
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,square,0.15,0.2810964753716686,0,1.4183218552990875,0.6875,0.04573443357632987,0.560428908502305
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,square,0.35,0.2810964753716686,0,1.4183218552990875,0.59875,0.09611885534985358,1.0884959857797973
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,chirp,0.15,0.2810964753716686,0,1.417713828706829,0.465,0.25846496181438583,1.2775120160378266
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,chirp,0.35,0.2810964753716686,0,1.4155140837072457,0.6025,0.315467568834513,1.279742758755713
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,ou_noise,0.15,0.2810964753716686,0,1.3711165019892873,0.62125,0.3485242179443019,1.2807303434578603
L7_center_anchored,4,0.6,0.0,7.943282347242816,0.9,ou_noise,0.35,0.2810964753716686,0,1.2724974768293955,0.5962500000000001,0.22757405918372534,1.2717242347921403
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,sinusoid,0.15,0.2810964753716686,1,0.15,1.0,0.3640630184505364,0.7758256134622126
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.2981458312036693,0.5692187697398733
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,square,0.15,0.2810964753716686,1,0.15,1.0,0.3321702896042956,0.569219787319137
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,square,0.35,0.2810964753716686,1,0.35,1.0,0.397127636528956,0.844892040866476
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,chirp,0.15,0.2810964753716686,1,0.15247048093784155,1.0,0.3510303029310227,0.5649488910643068
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,chirp,0.35,0.2810964753716686,1,0.35,1.0,0.33270186323189166,0.5686202186424824
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.1627986285745256,0.6459594302303349
L7_center_anchored,4,0.6,0.017,0.3019951720402016,-0.52,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.22819006443400883,0.8285099042903006
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2810964753716686,1,0.25068456299619396,1.0,0.23277073445358773,0.8170199419952657
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.5478871900168095,1.0369669339297372
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,square,0.15,0.2810964753716686,1,0.15,1.0,0.7476524728935703,1.0369691395319773
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,square,0.35,0.2810964753716686,1,0.393314899634526,1.0,0.6811635046136506,1.0369691395319773
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2810964753716686,1,0.16978068666938653,1.0,0.36310957922305226,0.5692172495641454
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2810964753716686,1,0.386618867829963,1.0,0.3663668868830941,0.6260336737310368
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2810964753716686,1,0.18154446678618943,1.0,0.2703715352665828,0.3793462296623186
L7_center_anchored,4,0.6,0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.329037084678201,1.189434486846452
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2810964753716686,1,0.15,1.0,0.6973700636874303,1.2803417581470977
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.7492417731814565,1.280739212367963
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,square,0.15,0.2810964753716686,1,0.3008363413381615,1.0,0.8215502718206964,1.2786177834785413
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,square,0.35,0.2810964753716686,0,0.8689702439484557,0.62,0.7090418894143501,1.2786177834797112
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2810964753716686,1,0.30083627130368,1.0,0.639142572579133,1.2806425550552352
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2810964753716686,0,0.6907216008029657,0.9275,0.5834232459729287,1.2805520388083729
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.5383367810317393,1.2783289714181345
L7_center_anchored,4,0.6,0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2810964753716686,1,0.39099365282954684,1.0,0.6419399768555658,1.2790944885694262
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,sinusoid,0.15,0.2810964753716686,0,0.8059362049232882,0.65,0.4522485052876106,1.2807422693541952
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,sinusoid,0.35,0.2810964753716686,0,0.951907646785507,0.635,0.49163966256245034,1.2801555237518012
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,square,0.15,0.2810964753716686,0,1.114657846363266,0.56375,0.35332343394428845,1.2800941807673336
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,square,0.35,0.2810964753716686,0,0.5164223700971485,0.9975,0.45401010965703914,1.2802325034845359
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,chirp,0.15,0.2810964753716686,0,0.8693551867108426,0.92,0.4765389347034217,1.2807408586356082
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,chirp,0.35,0.2810964753716686,0,0.8688135913773165,0.89,0.47004743171205926,1.2803838710703694
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,ou_noise,0.15,0.2810964753716686,0,0.9428414490050417,0.8025,0.39202121008181956,1.2788365213897936
L7_center_anchored,4,0.6,0.017,2.147830474130534,0.332,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.4496709920586443,1.2688427162025564
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,sinusoid,0.15,0.2810964753716686,0,1.258292371379234,0.5325,0.25903412547675975,1.2792332162274496
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,sinusoid,0.35,0.2810964753716686,0,0.7118757094118526,0.66,0.36120443837745503,1.280455903880531
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,square,0.15,0.2810964753716686,0,1.2589615562949454,0.47875,0.1616035026173208,1.2436236598069905
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,square,0.35,0.2810964753716686,0,1.2589502604977898,0.535,0.22945790125941595,1.2784776418236181
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,chirp,0.15,0.2810964753716686,0,1.1673121823436852,0.8975,0.4752072571511932,1.2804296777422945
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,chirp,0.35,0.2810964753716686,0,1.2502102548366278,0.7775,0.3843686572783568,1.2480061434325238
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,ou_noise,0.15,0.2810964753716686,0,1.2253115491125552,0.07125000000000001,0.44817264451196465,1.280508684478397
L7_center_anchored,4,0.6,0.017,4.130475019901613,0.616,ou_noise,0.35,0.2810964753716686,0,1.2218549945633705,0.03125,0.3584263622134428,1.2698458556969578
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,sinusoid,0.15,0.2810964753716686,0,1.4139473242306468,0.5525,0.20253462897713875,1.268420641241395
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,sinusoid,0.35,0.2810964753716686,0,1.4161857127199837,0.5075000000000001,0.21249042270265864,1.2581392542769925
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,square,0.15,0.2810964753716686,0,1.4183218552990875,0.6875,0.051286070167953446,0.6383297495213851
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,square,0.35,0.2810964753716686,0,1.4183218552990875,0.59875,0.11211830912320545,1.0650605377188325
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,chirp,0.15,0.2810964753716686,0,1.417713675454034,0.4675,0.21180825422384564,1.1851804939623198
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,chirp,0.35,0.2810964753716686,0,1.415510552632506,0.605,0.31503855110878876,1.2801829980812887
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,ou_noise,0.15,0.2810964753716686,0,1.370978270095911,0.62375,0.36643356068591937,1.2807430923998353
L7_center_anchored,4,0.6,0.017,7.943282347242816,0.9,ou_noise,0.35,0.2810964753716686,0,1.2724473819768558,0.5962500000000001,0.1938636889142521,1.280045727281085
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,sinusoid,0.15,0.2810964753716686,1,0.15,1.0,0.1917340472221992,0.37923527346115277
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.27968724881372303,0.6010121950907799
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,square,0.15,0.2810964753716686,1,0.15,1.0,0.37070433722496315,0.7729356534192633
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,square,0.35,0.2810964753716686,1,0.35,1.0,0.42433989436750824,0.7084502258001024
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,chirp,0.15,0.2810964753716686,1,0.15,1.0,0.34465619010101195,0.5763675265275724
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,chirp,0.35,0.2810964753716686,1,0.35,1.0,0.1729786325148501,0.4787972350936533
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.1608643174921261,0.7207938334209053
L7_center_anchored,4,0.6,0.051,0.3019951720402016,-0.52,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.23363847196298101,1.2766880707147747
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2810964753716686,1,0.21780172032846043,1.0,0.26294072538060387,0.7516449372938621
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.4667103082544531,0.9064535985455694
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,square,0.15,0.2810964753716686,1,0.15,1.0,0.6517540239176525,0.906455034087399
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,square,0.35,0.2810964753716686,1,0.3852103491653232,1.0,0.5987601569679065,1.1903266751968293
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2810964753716686,1,0.15788974003041814,1.0,0.48501079220544413,0.9026410303229435
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2810964753716686,1,0.3683736369092122,1.0,0.45274491445388976,0.9027733944042085
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2810964753716686,1,0.1906913174993822,1.0,0.323089367160144,0.37948022416422716
L7_center_anchored,4,0.6,0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.2899384694371715,0.7882607100893537
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2810964753716686,1,0.22094127708166722,1.0,0.5238462830491584,1.280501101040802
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.6340850754765356,1.2807299183557046
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,square,0.15,0.2810964753716686,1,0.2668474696902693,1.0,0.5245797279327317,1.280295087351802
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,square,0.35,0.2810964753716686,0,0.8351934286525139,0.625,0.6934094474940651,1.2620501736916943
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2810964753716686,1,0.26684740209202257,1.0,0.5174238631190551,1.2799461132577894
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2810964753716686,0,0.6589825009233429,0.935,0.4619722577946023,1.2805835858261934
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.4851592884270327,1.1736804234048386
L7_center_anchored,4,0.6,0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2810964753716686,1,0.3707050921134629,1.0,0.5945425910041502,1.2805375069941778
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,sinusoid,0.15,0.2810964753716686,0,0.8177439198863377,0.64625,0.4761627715532866,1.2800041664947006
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,sinusoid,0.35,0.2810964753716686,0,1.035429284907672,0.63,0.4529222039538252,1.2807458009787538
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,square,0.15,0.2810964753716686,0,1.117626576029612,0.56375,0.31676609606424444,1.2795913500364542
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,square,0.35,0.2810964753716686,0,0.5143359356907623,0.9975,0.4239919591868008,1.2767388323787525
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,chirp,0.15,0.2810964753716686,0,0.8756749395879281,0.9275,0.44221052681230916,1.2806283016964604
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,chirp,0.35,0.2810964753716686,0,0.8439816584326973,0.905,0.4167829132056495,1.2797235604240875
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,ou_noise,0.15,0.2810964753716686,0,0.9092607786900193,0.805,0.4264023932705404,1.2807361039494245
L7_center_anchored,4,0.6,0.051,2.147830474130534,0.332,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.5661106932946429,1.2798244750583356
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,sinusoid,0.15,0.2810964753716686,0,1.2582954538528992,0.5325,0.28747633842569714,1.2806020434072662
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,sinusoid,0.35,0.2810964753716686,0,0.688726056854945,0.675,0.4408640198616271,1.2733255472984344
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,square,0.15,0.2810964753716686,0,1.2589615562949712,0.47875,0.15787921069311986,1.2335528656996886
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,square,0.35,0.2810964753716686,0,1.258950499274531,0.535,0.21829729354580982,1.2794303587684468
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,chirp,0.15,0.2810964753716686,0,1.1672311365035168,0.895,0.425392676934784,1.2806678810904062
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,chirp,0.35,0.2810964753716686,0,1.2500393044886722,0.78,0.3980611162882617,1.280293459511545
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,ou_noise,0.15,0.2810964753716686,0,1.2253094696478024,0.06875,0.470744772859707,1.276990325389624
L7_center_anchored,4,0.6,0.051,4.130475019901613,0.616,ou_noise,0.35,0.2810964753716686,0,1.223592016341369,0.03125,0.29559737259123353,1.202298297085875
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,sinusoid,0.15,0.2810964753716686,0,1.4139388946807294,0.5525,0.21115103642446248,1.2672536520532898
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,sinusoid,0.35,0.2810964753716686,0,1.4161860392697647,0.5075000000000001,0.2098154456333563,1.2794469685696161
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,square,0.15,0.2810964753716686,0,1.4183218552990875,0.6875,0.063584041888441,0.8029671490529559
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,square,0.35,0.2810964753716686,0,1.4183218552990875,0.59875,0.06839442264491766,0.8395865925605758
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,chirp,0.15,0.2810964753716686,0,1.417713375625627,0.4675,0.24648519959197596,1.2759448417100303
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,chirp,0.35,0.2810964753716686,0,1.4155067299277915,0.615,0.3586056501157474,1.2802961377222837
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,ou_noise,0.15,0.2810964753716686,0,1.37101143596935,0.62875,0.3612097150558506,1.2713057422518863
L7_center_anchored,4,0.6,0.051,7.943282347242816,0.9,ou_noise,0.35,0.2810964753716686,0,1.2723482508900577,0.5962500000000001,0.2744772921985712,1.2800728668790955
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,sinusoid,0.15,0.2810964753716686,1,0.15,1.0,0.2882767888087512,0.37856740823695106
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.24103180133433535,0.7046812396906981
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,square,0.15,0.2810964753716686,1,0.1698760789558286,1.0,0.1968307411589716,0.3794801559675346
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,square,0.35,0.2810964753716686,1,0.35,1.0,0.23448403894855122,0.849212459497244
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,chirp,0.15,0.2810964753716686,1,0.15030357775583414,1.0,0.28226034753149637,0.377305173000553
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,chirp,0.35,0.2810964753716686,1,0.35,1.0,0.28819171950237016,1.224030714047796
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,ou_noise,0.15,0.2810964753716686,1,0.15,1.0,0.2571857721009915,0.37863450051131886
L7_center_anchored,4,0.6,0.094,0.3019951720402016,-0.52,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.20837428897487903,0.5387772138994411
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2810964753716686,1,0.17772630335984185,1.0,0.3056488200748971,0.8523623387728196
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2810964753716686,1,0.35,1.0,0.6175827754190044,1.1569213288814104
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,square,0.15,0.2810964753716686,1,0.15,1.0,0.842555558747808,1.2791894697509563
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,square,0.35,0.2810964753716686,1,0.3776159524084243,1.0,0.758169952262508,1.1569253749506572
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2810964753716686,1,0.17563046000468063,1.0,0.2863860807923501,0.4590417603851591
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2810964753716686,1,0.35089999557988477,1.0,0.2895804934899229,0.993761802827914
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2810964753716686,1,0.1754489619953294,1.0,0.3066185018085808,0.4540781793438571
L7_center_anchored,4,0.6,0.094,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2810964753716686,1,0.35,1.0,0.3614551891895271,0.7105731761290895
